IfcGlobalId,IfcClass,Storey,BoqSec,BoqItemRef,Role,Basis,Confidence
2UD3D7uxP8kecbbBCRtz2P,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2Q,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2R,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2S,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2T,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2U,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2V,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2a,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2b,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2c,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2d,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2e,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2f,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2s,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2w,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2y,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz2z,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz30,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz32,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz33,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz3G,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz3H,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz3I,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz3J,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz3K,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz3L,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz3M,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz3N,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz3R,IFCSLAB,Roof,2,2.06,Concrete,"Suspended slab concrete, priced per m3 of slab.",0.9
2UD3D7uxP8kecbbBCRtz3R,IFCSLAB,Roof,2,2.11,Formwork,Slab soffit formwork is implied by the slab it forms.,0.9
2UD3D7uxP8kecbbBCRtz3S,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz3U,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz3V,IFCBEAM,Roof,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz3r,IFCCOLUMN,03 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtz3r,IFCCOLUMN,03 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtz8$,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz80,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtz80,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtz81,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtz81,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtz82,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtz82,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtz83,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtz83,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtz84,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtz84,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtz85,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtz85,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtz86,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtz86,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtz87,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtz87,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtz88,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz89,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8B,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8E,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtz8E,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtz8G,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8H,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8I,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8J,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8K,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8L,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8M,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8N,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8O,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8P,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8Q,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8R,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8S,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8T,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8U,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8V,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8W,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8X,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8Y,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8Z,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8_,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8a,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8b,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8c,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8d,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8e,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8f,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8g,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8h,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8i,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8j,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8k,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8l,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8m,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8n,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8o,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8p,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8q,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8r,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8s,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8t,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8u,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8v,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8w,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8x,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8y,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz8z,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz90,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz91,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz92,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz93,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz94,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz95,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz96,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz97,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz98,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz99,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9A,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9B,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9C,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9D,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9E,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9F,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9G,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9H,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9I,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9J,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9K,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9L,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9M,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9N,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9O,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9P,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9Q,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9R,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9S,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9T,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9U,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9V,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9W,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9X,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9Y,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9Z,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9a,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9b,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9c,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9d,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9e,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9f,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9g,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9h,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9i,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9j,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9k,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9l,IFCBEAM,03 - Floor,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9w,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9y,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtz9z,IFCBEAM,,,,Unmapped,The bill prices no beam concrete -- there is no beam item in any section. This is scope the model contains and the estimate never priced.,0.0
2UD3D7uxP8kecbbBCRtzB$,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtzB$,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtzB8,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtzB8,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtzB9,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtzB9,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
2UD3D7uxP8kecbbBCRtzBA,IFCCOLUMN,02 - Floor,2,2.04,Concrete,"Column concrete, priced per m3 of column.",0.9
2UD3D7uxP8kecbbBCRtzBA,IFCCOLUMN,02 - Floor,2,2.09,Formwork,Column formwork is implied by the column it forms.,0.9
